X1,D.ananassae,D.arizonae,D.biarmipes,D.bipectinata,D.busckii,D.elegans,D.erecta,D.eugracilis,D.ficusphila,D.grimshawi,D.hydei,D.kikkawai,D.melanogaster,D.miranda,D.mojavensis,D.navojoa,D.novamexicana,D.obscura,D.persimilis,D.pseudoobscura,D.rhopaloa,D.sechellia,D.serrata,D.simulans,D.suzukii,D.takahashii,D.virilis,D.willistoni,D.yakuba
OG0011362,XP_001966343.1,XP_017872289.1,XP_016949406.1,XP_017087430.1,XP_017852398.1,XP_017114467.1,XP_001982452.1,XP_017067449.1,XP_017054999.1,XP_032594027.1,XP_023174531.1,XP_017030532.1,NP_569875.2,XP_017139072.1,XP_002009881.1,XP_017965544.1,XP_030567023.1,XP_022219166.1,XP_002022012.1,XP_001355478.1,XP_016986483.1,XP_002040295.1,XP_020802722.1,XP_002105870.1,XP_016937308.1,XP_017006673.1,XP_002059035.1,XP_002071777.1,XP_002099738.1
OG0011363,XP_001966356.1,XP_017871415.1,XP_016949588.1,XP_017104264.1,XP_017852184.1,XP_017114427.1,XP_001982460.1,XP_017067638.1,XP_017054954.1,XP_001991576.1,XP_023174548.1,XP_017030203.1,NP_569880.1,XP_017137640.1,XP_002009890.1,XP_017965341.1,XP_030567073.1,XP_022219170.1,XP_026845904.1,XP_001355475.2,XP_016986526.1,XP_002040304.1,XP_020802653.1,XP_002105877.1,XP_016937161.1,XP_017006689.1,XP_002059024.1,XP_002067311.1,XP_002099748.1
OG0011365,XP_001966361.1,XP_017871422.1,XP_016949488.1,XP_017104149.1,XP_017851000.1,XP_017114454.1,XP_001982465.1,XP_017067595.1,XP_017054571.1,XP_001991568.1,XP_023174509.1,XP_017030249.1,NP_569881.1,XP_017139196.1,XP_032588207.1,XP_017965459.1,XP_030567107.1,XP_022219164.1,XP_002021994.1,XP_001355472.1,XP_016986470.1,XP_002040309.1,XP_020802724.1,XP_002105880.1,XP_016937013.1,XP_017006603.1,XP_002059016.1,XP_002067315.2,XP_002099753.2
OG0011366,XP_001966363.1,XP_017871421.1,XP_016960132.1,XP_017104182.1,XP_017851119.1,XP_017112081.1,XP_026834870.1,XP_017084776.1,XP_017060713.1,XP_001991567.1,XP_023174503.2,XP_017037673.1,NP_650809.1,XP_017139388.1,XP_002009900.1,XP_017965458.1,XP_030567106.1,XP_022219180.1,XP_026845925.1,XP_002133634.2,XP_016970436.1,XP_002043309.1,XP_020806141.1,XP_016034047.1,XP_016935206.1,XP_017007217.1,XP_002059015.1,XP_002067317.1,XP_002096322.1
OG0011367,XP_001966375.1,XP_017869555.1,XP_016949372.1,XP_017088384.1,XP_017851043.1,XP_017116098.1,XP_001982470.1,XP_017086735.1,XP_017054558.1,XP_001991562.1,XP_023174508.2,XP_017030029.1,NP_569887.1,XP_017134551.1,XP_002009911.3,XP_030246023.1,XP_030567037.1,XP_022219189.1,XP_026845978.1,XP_001355469.3,XP_016986490.1,XP_002040316.1,XP_020803907.1,XP_016037626.1,XP_016936921.1,XP_016993543.1,XP_002060392.2,XP_002067324.1,XP_002099759.1
OG0011368,XP_001966380.1,XP_017869991.1,XP_016949633.1,XP_017088394.1,XP_017850150.1,XP_017116064.1,XP_026838922.1,XP_017086740.1,XP_017054557.1,XP_032594026.1,XP_030079322.1,XP_017024114.1,NP_569892.1,XP_017156777.1,XP_032588319.1,XP_030239741.1,XP_030566983.1,XP_022219202.1,XP_026845924.1,XP_001355464.3,XP_016986488.1,XP_002040320.2,XP_020803904.1,XP_002105888.2,XP_016936919.1,XP_017011611.1,XP_032295674.1,XP_023032853.1,XP_002099764.2
OG0011372,XP_001966447.1,XP_017870342.1,XP_016948339.1,XP_017096217.1,XP_017850845.1,XP_017114271.1,XP_001972201.1,XP_017067584.1,XP_017048334.1,XP_001991484.1,XP_023166487.2,XP_017030590.1,NP_648337.1,XP_017135035.1,XP_002011102.1,XP_017963680.1,XP_030567723.1,XP_022219150.1,XP_002028560.1,XP_002133396.1,XP_016982398.1,XP_002029912.1,XP_020803805.1,XP_016031227.1,XP_016939058.1,XP_016994814.1,XP_002056813.1,XP_002067479.1,XP_002093276.1
OG0011373,XP_001966451.1,XP_017870954.1,XP_016948906.1,XP_017096207.1,XP_017851006.1,XP_017114287.1,XP_001982416.1,XP_017067657.1,XP_017048231.1,XP_001995734.2,XP_023179681.2,XP_017030620.1,NP_569851.2,XP_017156104.1,XP_002011332.2,XP_017965454.2,XP_030568549.1,XP_022219106.1,XP_002025206.2,XP_001355266.2,XP_016982518.1,XP_002040255.1,XP_020803799.1,XP_002105837.1,XP_016938818.1,XP_016994854.1,XP_002058186.1,XP_002061162.2,XP_002099699.1
OG0011374,XP_001966474.1,XP_017870309.1,XP_016948428.1,XP_017096156.1,XP_017850313.1,XP_017112734.1,XP_001982613.1,XP_017064697.1,XP_017054602.1,XP_001995544.1,XP_023161886.2,XP_017034674.1,NP_476684.1,XP_017141363.1,XP_002011536.1,XP_017965695.1,XP_030569310.1,XP_022219096.1,XP_026846730.1,XP_001355224.2,XP_016982389.1,XP_002040471.1,XP_020803491.1,XP_002105967.2,XP_016939135.1,XP_016995680.1,XP_002057956.2,XP_002075253.1,XP_002100296.2
OG0011375,XP_001966475.1,XP_017870302.1,XP_016948424.1,XP_017096154.1,XP_017850304.1,XP_017112733.1,XP_001982614.1,XP_017064696.1,XP_017054589.1,XP_001995545.1,XP_023161937.2,XP_017034673.1,NP_477332.1,XP_017141272.1,XP_002011535.1,XP_017964724.1,XP_030569309.1,XP_022219090.1,XP_002025274.2,XP_001355225.2,XP_016982387.1,XP_032582249.1,XP_020803490.1,XP_016037786.1,XP_016939132.1,XP_016995678.1,XP_002057957.1,XP_002075252.1,XP_002100295.2
OG0011377,XP_001966488.1,XP_017871220.1,XP_016948705.1,XP_017095090.1,XP_017850587.1,XP_017112858.1,XP_026838380.1,XP_017064219.1,XP_017045962.1,XP_001991009.1,XP_023166902.2,XP_017034679.1,NP_477118.1,XP_017155964.1,XP_002010899.1,XP_030244436.1,XP_030568245.1,XP_022219031.1,XP_026846619.1,XP_002133375.1,XP_016982369.1,XP_002040490.1,XP_020803505.1,XP_016037803.1,XP_016938776.1,XP_016995753.1,XP_002057214.1,XP_002067273.1,XP_002100281.1
OG0011378,XP_001966512.1,XP_017870106.1,XP_016948066.1,XP_017095065.1,XP_017851545.1,XP_017114116.1,XP_001982653.1,XP_017064210.1,XP_017048207.1,XP_001991720.1,XP_023175238.2,XP_017036426.1,NP_570003.1,XP_017134763.1,XP_002010420.1,XP_017963225.1,XP_030566844.1,XP_022218884.1,XP_026845143.1,XP_001355543.1,XP_016982336.1,XP_002040514.1,XP_020802619.1,XP_002105995.1,XP_016938974.1,XP_016995747.1,XP_032296522.1,XP_002067390.1,XP_002100263.1
OG0011379,XP_001966546.1,XP_017871927.1,XP_016962984.1,XP_017094992.1,XP_017850509.1,XP_017110921.1,XP_001978046.1,XP_017074499.1,XP_017050863.1,XP_001992364.1,XP_023166898.1,XP_017022678.1,NP_573063.1,XP_017155117.1,XP_002010919.1,XP_017964900.1,XP_030568256.1,XP_022219120.1,XP_002025236.1,XP_001355247.2,XP_016972105.1,XP_002044175.1,XP_020812159.1,XP_002107041.1,XP_016942051.1,XP_017013756.1,XP_002057237.1,XP_002067441.3,XP_002100709.1
OG0011380,XP_001966550.3,XP_017871674.1,XP_016949572.1,XP_017095094.1,XP_017852115.1,XP_017112862.1,XP_001982413.1,XP_017086760.1,XP_017054527.1,XP_001992496.1,XP_023161264.2,XP_017025900.1,NP_476593.2,XP_017139070.1,XP_002010684.2,XP_017962811.1,XP_030567687.1,XP_022220483.1,XP_002025137.1,XP_002133707.1,XP_016986516.1,XP_032582554.1,XP_020807337.1,XP_016037572.1,XP_016936887.1,XP_017006649.1,XP_032289127.1,XP_002067473.1,XP_002099696.1
OG0011381,XP_001966552.1,XP_017870483.1,XP_016949635.1,XP_017095133.1,XP_017850989.1,XP_017112917.1,XP_001982673.1,XP_017062946.1,XP_017055014.1,XP_001991781.1,XP_023169432.2,XP_017017993.1,NP_570012.1,XP_017139093.1,XP_002009987.1,XP_030245083.1,XP_030563115.1,XP_022220462.1,XP_002025135.2,XP_001355569.2,XP_016986519.1,XP_032580991.1,XP_020806301.1,XP_016037888.1,XP_016936893.1,XP_017006645.1,XP_002055129.1,XP_002067261.1,XP_002100244.2
OG0011382,XP_001966558.1,XP_017870140.1,XP_016949683.1,XP_017109858.1,XP_017850160.1,XP_017133374.1,XP_001978366.3,XP_017065187.1,XP_017045662.1,XP_001992587.1,XP_023180121.2,XP_017034611.1,NP_572804.1,XP_017139248.1,XP_002011152.1,XP_017965777.1,XP_030569659.1,XP_022216055.1,XP_002022115.2,XP_001355370.2,XP_016984216.1,XP_002042824.1,XP_020802849.1,XP_002105710.2,XP_016923935.1,XP_017005324.1,XP_002056859.1,XP_002067565.1,XP_002100363.2
OG0011383,XP_001966568.1,XP_017872307.1,XP_016962852.1,XP_017109854.1,XP_017851264.1,XP_017113185.1,XP_001978055.1,XP_017074416.1,XP_017050874.1,XP_001995674.1,XP_023179207.1,XP_017030751.1,NP_573055.1,XP_017151984.1,XP_002011303.1,XP_017965533.1,XP_030567896.1,XP_022220475.1,XP_002022891.1,XP_001355689.1,XP_016986810.1,XP_002044166.1,XP_020812141.1,XP_002107033.1,XP_016942380.1,XP_017013810.1,XP_002058025.1,XP_002075282.1,XP_002100700.1
OG0011384,XP_001966585.1,XP_017872103.1,XP_016962932.1,XP_017107439.1,XP_017851010.1,XP_017114811.1,XP_001978072.1,XP_017074496.1,XP_017050808.1,XP_001991820.1,XP_023174587.1,XP_017029292.1,NP_573044.1,XP_017141775.1,XP_002009931.1,XP_030244642.1,XP_030563137.1,XP_022216349.1,XP_002022945.1,XP_001355703.1,XP_016983888.1,XP_002044148.1,XP_020802709.1,XP_002107020.1,XP_016942009.1,XP_017013834.1,XP_002055181.1,XP_002064197.1,XP_002100684.1
OG0011385,XP_001966612.1,XP_017871957.1,XP_016948496.1,XP_017102352.1,XP_017850613.1,XP_017116190.1,XP_001978462.1,XP_017073864.1,XP_017054810.1,XP_001992368.1,XP_023167739.1,XP_017024924.1,NP_572332.1,XP_017137795.1,XP_002010923.1,XP_017964949.1,XP_030568252.1,XP_022219122.1,XP_002025232.1,XP_001355249.1,XP_016972862.1,XP_002036760.1,XP_020812140.1,XP_002106316.1,XP_016937047.1,XP_016992850.1,XP_002057243.1,XP_002071048.1,XP_002099916.1
OG0011386,XP_001966704.3,XP_017872298.1,XP_016954624.1,XP_017094591.1,XP_017850803.1,XP_017114320.1,XP_001977292.1,XP_017063968.1,XP_017055206.1,XP_001991906.1,XP_023166614.1,XP_017030113.1,NP_572586.2,XP_017135229.1,XP_002010552.1,XP_030245309.1,XP_030564662.1,XP_022232988.1,XP_002023051.1,XP_001354403.1,XP_016988531.1,XP_002041812.1,XP_020802076.1,XP_002077360.1,XP_016936783.1,XP_017012854.1,XP_002055563.1,XP_002071016.1,XP_002101775.1
OG0011387,XP_001966706.1,XP_017872293.1,XP_016954622.1,XP_017094792.1,XP_017850876.1,XP_017114455.1,XP_001977294.1,XP_017064064.1,XP_017055793.1,XP_001991908.1,XP_023166592.2,XP_017030073.1,NP_572584.1,XP_017156679.1,XP_002010550.1,XP_030245307.1,XP_030564648.1,XP_022232942.1,XP_026846969.1,XP_001354401.2,XP_016988612.1,XP_002041810.1,XP_020802063.1,XP_002076936.1,XP_016936736.1,XP_017012996.1,XP_002055565.1,XP_002071018.1,XP_002101773.1
OG0011390,XP_001966727.1,XP_017872283.1,XP_016948018.1,XP_017094589.1,XP_017851311.1,XP_017112989.1,XP_001977404.1,XP_017085644.1,XP_017041907.1,XP_001992672.1,XP_023176409.2,XP_017018255.1,NP_572504.1,XP_017156245.1,XP_002009820.1,XP_017965520.1,XP_030567387.1,XP_022211830.1,XP_002022449.1,XP_001354983.1,XP_016984628.1,XP_002044064.1,XP_020808533.1,XP_002106495.1,XP_016936779.1,XP_016992820.1,XP_032296263.1,XP_015031929.1,XP_002101108.1
OG0011392,XP_001966756.2,XP_017870400.1,XP_016948300.1,XP_017094803.1,XP_017850800.1,XP_017113430.1,XP_001977375.2,XP_017076972.1,XP_017041980.1,XP_001990899.2,XP_023179579.2,XP_017025378.1,NP_572524.1,XP_017155960.1,XP_002010355.2,XP_017963886.1,XP_030566190.1,XP_022208963.1,XP_026846460.1,XP_001354933.2,XP_016984739.1,XP_002043976.2,XP_020802169.1,XP_016038626.1,XP_016938773.1,XP_016995307.1,XP_002055584.2,XP_002067397.2,XP_002101080.2
OG0011393,XP_001966759.1,XP_017870814.1,XP_016947983.1,XP_017094676.1,XP_017851398.1,XP_017113132.1,XP_001977372.1,XP_017064021.1,XP_017041983.1,XP_001991044.1,XP_023176499.1,XP_017025440.1,NP_572526.1,XP_017145426.1,XP_002009760.1,XP_017963485.1,XP_030567372.1,XP_022208953.1,XP_002022543.1,XP_001354930.1,XP_016984699.1,XP_032580438.1,XP_020802126.1,XP_002076922.1,XP_016938860.1,XP_016996050.1,XP_002059635.1,XP_002071636.1,XP_002101077.1
OG0011395,XP_001966773.1,XP_017869006.1,XP_016954430.1,XP_017094814.1,XP_017850049.1,XP_017114309.1,XP_026838509.1,XP_017073789.1,XP_017055791.1,XP_001991983.1,XP_030081767.1,XP_017030318.1,NP_572612.2,XP_017145282.1,XP_032589119.1,XP_030246411.1,XP_030564833.1,XP_022234204.1,XP_026846534.1,XP_002136828.1,XP_016980043.1,XP_032582735.1,XP_020802568.1,XP_016038755.1,XP_016937039.1,XP_017012844.1,XP_032295862.1,XP_002071748.1,XP_002101809.2
OG0011396,XP_001966783.1,XP_017869294.1,XP_016948048.1,XP_017094564.1,XP_017850157.1,XP_017114558.1,XP_001977348.1,XP_017063975.1,XP_017042170.1,XP_001991515.1,XP_023162967.1,XP_017018038.1,NP_572544.1,XP_017157107.1,XP_002011933.1,XP_017962700.1,XP_030564671.1,XP_022208800.1,XP_026848700.1,XP_001354588.3,XP_016986240.1,XP_002044647.1,XP_020808256.1,XP_002106535.1,XP_016936826.1,XP_017006104.1,XP_002055412.1,XP_023035284.1,XP_002101715.1
OG0011397,XP_001966790.1,XP_017871666.1,XP_016947957.1,XP_017094556.1,XP_017853050.1,XP_017113454.1,XP_001977362.1,XP_017063993.1,XP_017042054.1,XP_001992751.1,XP_023174462.1,XP_017028468.1,NP_572532.1,XP_017155841.1,XP_002010076.1,XP_030245984.1,XP_030567094.1,XP_022234161.1,XP_002025028.1,XP_001354923.2,XP_016985297.1,XP_032581381.1,XP_020816838.1,XP_002106524.2,XP_016938791.1,XP_016996274.1,XP_002058971.1,XP_002071563.1,XP_002101064.1
OG0011398,XP_001966799.1,XP_017871202.1,XP_016949304.1,XP_017099582.1,XP_017852368.1,XP_017123814.1,XP_001978220.1,XP_017063608.1,XP_017055454.1,XP_001995600.1,XP_023166847.1,XP_017029019.1,NP_572929.1,XP_017150318.1,XP_002010825.1,XP_017964834.1,XP_030564508.1,XP_022208984.1,XP_002024400.1,XP_001354896.1,XP_016973058.1,XP_002042740.1,XP_020802700.1,XP_016022700.1,XP_016925592.1,XP_016993099.1,XP_002055000.2,XP_002071726.1,XP_002100521.1
OG0011399,XP_001966807.1,XP_017871251.1,XP_016947958.1,XP_017099555.1,XP_017850222.1,XP_017113395.1,XP_001977365.1,XP_017064069.1,XP_017042165.1,XP_001991733.1,XP_023166934.2,XP_017018103.1,NP_511096.2,XP_017145379.1,XP_002010848.1,XP_017964895.1,XP_030564326.1,XP_022233345.1,XP_002025031.1,XP_001354926.1,XP_016985284.1,XP_002043988.2,XP_020808580.1,XP_002106521.1,XP_016938803.1,XP_016996273.1,XP_002060139.1,XP_002071383.1,XP_002101067.1
OG0011402,XP_001966979.1,XP_017871406.1,XP_016961554.1,XP_017094667.1,XP_017851401.1,XP_017121372.1,XP_001977136.1,XP_017076931.1,XP_017045590.1,XP_001991221.1,XP_023174452.1,XP_017023012.1,NP_572710.1,XP_017146384.1,XP_002010057.1,XP_030245968.1,XP_030567047.1,XP_022209290.1,XP_002024359.1,XP_001354884.2,XP_016986845.1,XP_002041971.1,XP_020805401.1,XP_002106673.1,XP_016946090.1,XP_016995143.1,XP_002058991.1,XP_002071086.1,XP_002100878.1
OG0011403,XP_001966980.1,XP_017871403.1,XP_016961541.1,XP_017094666.1,XP_017851424.1,XP_017121371.1,XP_026838776.1,XP_017076930.1,XP_017045589.1,XP_001991222.2,XP_023174451.1,XP_017023011.1,NP_572709.1,XP_017146371.1,XP_002010056.2,XP_030245967.1,XP_030567046.1,XP_022209289.1,XP_002024360.1,XP_001354885.1,XP_016986844.1,XP_002041970.1,XP_020805511.1,XP_002106672.2,XP_016923031.1,XP_016995138.1,XP_002058992.2,XP_002071087.1,XP_002100879.1
OG0011404,XP_001966996.1,XP_017870685.1,XP_016949591.1,XP_017094575.1,XP_017850767.1,XP_017129792.1,XP_001977429.1,XP_017086104.1,XP_017055722.1,XP_001992411.1,XP_023176698.2,XP_017023629.1,NP_572488.1,XP_017137928.1,XP_002010286.1,XP_030246277.1,XP_030564772.1,XP_022233413.1,XP_002027707.2,XP_001354327.1,XP_016975306.1,XP_032580860.1,XP_020818667.1,XP_016038557.1,XP_016937254.1,XP_017012595.1,XP_002055381.1,XP_002071482.1,XP_002101130.1
OG0011405,XP_001967006.1,XP_017869641.1,XP_016962884.1,XP_017094830.1,XP_017852579.1,XP_017133474.1,XP_001977508.1,XP_017064460.1,XP_017056235.1,XP_001991684.1,XP_023169236.2,XP_017025744.1,NP_573174.1,XP_017135916.1,XP_002009436.1,XP_017963930.1,XP_030566131.1,XP_022233480.1,XP_002027721.1,XP_001354337.1,XP_016984406.1,XP_002042314.2,XP_020802134.1,XP_002107173.1,XP_016924133.1,XP_017004421.1,XP_002055608.1,XP_002071483.1,XP_002101434.1
OG0011406,XP_001967166.3,XP_017871085.1,XP_016952014.1,XP_017097518.1,XP_017853069.1,XP_017120572.1,XP_001977957.1,XP_017063783.1,XP_017062353.1,XP_001991055.1,XP_023164801.1,XP_017034801.1,NP_573118.2,XP_017156111.1,XP_002011648.1,XP_017964491.1,XP_030566152.1,XP_022209078.1,XP_002024486.1,XP_001355059.2,XP_016972213.1,XP_002042228.1,XP_020818668.1,XP_016039625.1,XP_016925349.1,XP_016998589.1,XP_002055592.1,XP_023035011.1,XP_002100795.1
OG0011407,XP_001967256.2,XP_017872047.1,XP_016949102.1,XP_017109271.1,XP_017850963.1,XP_017116140.1,XP_001978226.1,XP_017063619.1,XP_017055191.1,XP_001995464.1,XP_023176325.2,XP_017018196.1,NP_001033842.1,XP_017156305.1,XP_002009698.3,XP_030244958.1,XP_030563074.1,XP_022208590.1,XP_002023567.1,XP_001354606.2,XP_016974660.1,XP_002042730.1,XP_020807107.1,XP_002106885.1,XP_016935100.1,XP_016993033.1,XP_002055238.1,XP_002071564.1,XP_002100516.1
OG0011408,XP_001967266.1,XP_017872587.1,XP_016949105.1,XP_017088258.1,XP_017851349.1,XP_017114093.1,XP_001978194.3,XP_017063685.1,XP_017055210.1,XP_001991036.2,XP_023176407.1,XP_017025092.1,NP_572945.1,XP_017145438.1,XP_002009767.1,XP_017963490.1,XP_030567353.1,XP_022224481.1,XP_002022542.2,XP_002134235.2,XP_016971685.1,XP_002042770.1,XP_020803999.1,XP_016039281.1,XP_016925565.1,XP_016993031.1,XP_002059644.2,XP_002071355.1,XP_002100546.1
OG0011409,XP_001967349.2,XP_017857173.1,XP_016961793.1,XP_017099432.1,XP_017851897.1,XP_017115529.1,XP_001968980.2,XP_017067079.1,XP_017050628.1,XP_001993361.1,XP_023173452.2,XP_017038552.1,NP_723916.1,XP_017155389.1,XP_002003428.1,XP_030241427.1,XP_030561413.1,XP_022214961.1,XP_002021580.1,XP_002133085.1,XP_016969162.1,XP_002035925.2,XP_020806090.1,XP_016025086.1,XP_016933828.1,XP_017002851.1,XP_002052177.1,XP_002066349.2,XP_002090020.1
OG0011410,XP_001967378.1,XP_017872112.1,XP_016952129.1,XP_017088057.1,XP_017851220.1,XP_017111668.1,XP_001977065.1,XP_017063831.1,XP_017055805.1,XP_001991701.1,XP_023175946.2,XP_017018238.1,NP_572759.1,XP_017156439.1,XP_002010486.1,XP_017965058.1,XP_030567241.1,XP_022208822.1,XP_002023512.2,XP_001354808.1,XP_016981648.1,XP_002044137.1,XP_020805206.1,XP_016039004.1,XP_016925197.1,XP_016995292.1,XP_002055334.1,XP_002070888.1,XP_002101363.1
OG0011411,XP_001967469.1,XP_017866910.1,XP_016952467.1,XP_017091722.1,XP_017846753.1,XP_017113689.1,XP_001982005.1,XP_017084123.1,XP_017046871.1,XP_001989449.1,XP_023162220.2,XP_017020204.1,NP_651245.1,XP_017140750.1,XP_002000143.1,XP_017967344.1,XP_030571844.1,XP_022211843.1,XP_002016850.1,XP_001359140.1,XP_016981439.1,XP_002032490.2,XP_020810882.1,XP_016036037.1,XP_016944504.1,XP_017009122.1,XP_002053298.1,XP_002073142.1,XP_002099252.2
OG0011414,XP_001967501.1,XP_017874810.1,XP_016952878.1,XP_017091561.1,XP_017848382.1,XP_017117577.1,XP_001981972.2,XP_017085550.1,XP_017047006.1,XP_001989480.1,XP_023161831.1,XP_017020308.1,NP_651266.1,XP_017144529.1,XP_002000173.1,XP_017967964.1,XP_030572215.1,XP_022211544.1,XP_002016820.1,XP_001359118.1,XP_016985906.1,XP_032579266.1,XP_020808690.1,XP_002076660.1,XP_016925412.1,XP_017009369.1,XP_002053327.1,XP_002072397.1,XP_002099217.1
OG0011417,XP_001967546.1,XP_017870733.1,XP_016951704.1,XP_017099213.1,XP_017850108.1,XP_017112678.1,XP_026837706.1,XP_017086167.1,XP_017054763.1,XP_032594894.1,XP_023174060.2,XP_017018013.1,NP_477482.2,XP_017155862.1,XP_002011696.1,XP_017965425.1,XP_030568377.1,XP_022211745.1,XP_002023698.1,XP_001354663.3,XP_016980280.1,XP_002040587.2,XP_020808503.1,XP_002106036.2,XP_016941966.1,XP_017009053.1,XP_002058937.2,XP_002061205.2,XP_002100191.1
OG0011422,XP_014760184.1,XP_017874727.1,XP_016954014.1,XP_017102977.1,XP_017849079.1,XP_017127223.1,XP_015014249.1,XP_017067703.1,XP_017062227.1,XP_032597726.1,XP_030081616.1,XP_017029108.1,NP_001036631.1,XP_017144145.1,XP_015021834.1,XP_030240790.1,XP_030557512.1,XP_022233260.1,XP_026839975.1,XP_003736826.1,XP_016973567.1,XP_032575222.1,XP_020809826.1,XP_016033088.1,XP_016926159.1,XP_017010336.1,XP_015024811.1,XP_015032236.1,XP_015044633.1
OG0011423,XP_014760356.1,XP_017869553.1,XP_016967029.1,XP_017107185.1,XP_017853470.1,XP_017113414.1,XP_001977663.1,XP_017074331.1,XP_017042157.1,XP_001990960.1,XP_023176364.1,XP_017034564.1,NP_728169.2,XP_017147595.1,XP_032588259.1,XP_017965596.1,XP_030567090.1,XP_022233713.1,XP_002026819.1,XP_001354357.1,XP_016986632.1,XP_032581803.1,XP_020797999.1,XP_016039923.1,XP_016930777.1,XP_017002464.1,XP_002059061.1,XP_023034805.1,XP_015046500.1
OG0011424,XP_014760383.1,XP_017860036.1,XP_016964120.1,XP_017088968.1,XP_017854997.1,XP_017116998.1,XP_015012067.1,XP_017069926.1,XP_017052935.1,XP_001989079.1,XP_023174546.1,XP_017029521.1,NP_523598.2,XP_017154370.1,XP_015020273.1,XP_017954570.1,XP_030555178.1,XP_022229725.1,XP_002014674.1,XP_015035874.1,XP_016986308.1,XP_002039031.1,XP_020798983.1,XP_002079843.1,XP_016945906.1,XP_017001719.1,XP_015028801.1,XP_015034032.1,XP_015052085.1
OG0011425,XP_014760654.1,XP_017857464.1,XP_016956613.1,XP_017086885.1,XP_017853902.1,XP_017131703.1,XP_015015565.1,XP_017075301.1,XP_017046176.1,XP_032591924.1,XP_023165959.1,XP_017038413.1,NP_787956.1,XP_017152847.1,XP_015021129.1,XP_017966877.2,XP_030555894.1,XP_022223764.1,XP_026844256.1,XP_003736144.1,XP_016985634.1,XP_032583582.1,XP_020812651.1,XP_016022912.1,XP_016944918.1,XP_017003825.1,XP_015028896.1,XP_015034065.1,XP_015054553.1
OG0011426,XP_014760793.1,XP_017870736.1,XP_016950842.1,XP_017104806.1,XP_017845296.1,XP_017113678.1,XP_001979670.2,XP_017067271.1,XP_017040166.1,XP_032593439.1,XP_023164904.1,XP_017034423.1,NP_001014633.2,XP_017141942.1,XP_015022623.1,XP_017967601.1,XP_030563737.1,XP_022215861.1,XP_026850087.1,XP_015037690.1,XP_016991292.1,XP_032579323.1,XP_020812857.1,XP_016034186.1,XP_016939960.1,XP_017013430.1,XP_015027788.1,XP_015032568.1,XP_015047205.1
OG0011430,XP_014761965.1,XP_017859923.1,XP_016967612.1,XP_017098012.1,XP_017834828.1,XP_017132626.1,XP_001970273.1,XP_017068597.1,XP_017047952.1,XP_001989196.1,XP_023166110.1,XP_017029490.1,NP_609204.2,XP_017151611.1,XP_002002030.1,XP_017954489.1,XP_030556802.1,XP_022225579.1,XP_002014837.1,XP_001356598.1,XP_016989329.1,XP_002036188.1,XP_020799217.1,XP_002078623.1,XP_016945350.1,XP_017016105.1,XP_002052642.1,XP_002064445.1,XP_002088775.1
OG0011431,XP_014762127.1,XP_017857347.1,XP_016962079.1,XP_017108841.1,XP_017849139.1,XP_017116952.1,XP_015012046.1,XP_017069724.1,XP_017050535.1,XP_032595352.1,XP_023163016.1,XP_017019310.1,NP_001137840.1,XP_017154913.1,XP_015020932.1,XP_030242492.1,XP_030561869.1,XP_022230589.1,XP_026843393.1,XP_015035363.1,XP_016970856.1,XP_032583346.1,XP_020810344.1,XP_016025551.1,XP_016944904.1,XP_016994289.1,XP_015025227.1,XP_015033827.1,XP_015052062.1
OG0011432,XP_014762248.1,XP_017857211.1,XP_016962291.1,XP_017108639.1,XP_017855256.1,XP_017132679.1,XP_015014959.1,XP_017068160.1,XP_017056734.1,XP_001988351.1,XP_023172252.1,XP_017037343.1,NP_477419.1,XP_017152941.1,XP_002002474.1,XP_030240767.1,XP_030569892.1,XP_022224934.1,XP_002023215.1,XP_001356237.1,XP_016989678.1,XP_002035764.1,XP_020810707.1,XP_002079394.1,XP_016925095.1,XP_017014742.1,XP_002057472.1,XP_002064793.1,XP_002088649.1
OG0011433,XP_014762287.1,XP_017858279.1,XP_016956488.1,XP_017107149.1,XP_017846211.1,XP_017132211.1,XP_015015582.1,XP_017075029.1,XP_017046140.1,XP_032591967.1,XP_023170499.1,XP_017028561.1,NP_477156.1,XP_017153159.1,XP_015021270.1,XP_030238637.1,XP_030565534.1,XP_022222493.1,XP_026844522.1,XP_001356742.2,XP_016992238.1,XP_032570666.1,XP_020800856.1,XP_016022949.1,XP_016925878.1,XP_017011438.1,XP_032294071.1,XP_015033587.1,XP_015054733.1
OG0011434,XP_014762303.1,XP_017859385.1,XP_016963573.1,XP_017107204.1,XP_017853788.1,XP_017132403.1,XP_015015439.1,XP_017082469.1,XP_017043782.1,XP_032592323.1,XP_023170556.2,XP_017032032.1,NP_723087.1,XP_017151674.1,XP_015021255.1,XP_017954091.1,XP_030565575.1,XP_022224509.1,XP_026843806.1,XP_003736142.1,XP_016989280.1,XP_032572691.1,XP_020812456.1,XP_016023607.1,XP_016937354.1,XP_017007007.1,XP_015028866.2,XP_015033965.1,XP_015054653.1
